Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,Avg_Temp,Temp_Range,Avg_Light,Light_Range,Avg_Sound,Sound_Range,Hour,Minute,DayOfWeek
2017/12/23,01:14:06,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.0461538461538,0,0,0,25.33,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,14,5
2017/12/23,01:14:36,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3475,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,14,5
2017/12/23,01:15:07,25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.345,0.9299999999999997,0.0,0,0.06,0.020000000000000004,1,15,5
2017/12/23,01:15:38,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.06,0.05,0.06,370,0.0,0,0,0,25.3625,0.8099999999999987,0.0,0,0.057499999999999996,0.009999999999999995,1,15,5
2017/12/23,01:16:08,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3475,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,16,5
2017/12/23,01:16:39,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.3475,0.870000000000001,0.0,0,0.057499999999999996,0.009999999999999995,1,16,5
2017/12/23,01:17:10,25.38,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.065,0.020000000000000004,1,17,5
2017/12/23,01:17:40,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.0625,0.020000000000000004,1,17,5
2017/12/23,01:18:11,25.38,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.05,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.0625,0.03,1,18,5
2017/12/23,01:18:41,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.057499999999999996,0.009999999999999995,1,18,5
2017/12/23,01:19:12,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,19,5
2017/12/23,01:19:43,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,19,5
2017/12/23,01:20:44,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.07,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0625,0.020000000000000004,1,20,5
2017/12/23,01:21:15,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.057499999999999996,0.009999999999999995,1,21,5
2017/12/23,01:21:45,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,21,5
2017/12/23,01:22:16,25.31,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.06,370,0.0,0,0,0,25.314999999999998,0.8100000000000023,0.0,0,0.0625,0.020000000000000004,1,22,5
2017/12/23,01:22:47,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,22,5
2017/12/23,01:23:17,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.05,370,0.0,0,0,0,25.3475,0.870000000000001,0.0,0,0.05500000000000001,0.030000000000000006,1,23,5
2017/12/23,01:23:48,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.0575,0.030000000000000006,1,23,5
2017/12/23,01:24:18,25.38,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.314999999999998,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,24,5
2017/12/23,01:24:49,25.38,25.31,24.88,25.81,0,0,0,0,0.07,0.04,0.06,0.07,370,0.0,0,0,0,25.345,0.9299999999999997,0.0,0,0.060000000000000005,0.030000000000000006,1,24,5
2017/12/23,01:25:20,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,25,5
2017/12/23,01:25:50,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,25,5
2017/12/23,01:26:21,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,26,5
2017/12/23,01:26:52,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.055,0.019999999999999997,1,26,5
2017/12/23,01:27:22,25.31,25.38,24.88,25.69,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0,0,25.314999999999998,0.8100000000000023,0.0,0,0.055,0.019999999999999997,1,27,5
2017/12/23,01:27:53,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.0575,0.030000000000000006,1,27,5
2017/12/23,01:28:24,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,28,5
2017/12/23,01:28:54,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.055,0.019999999999999997,1,28,5
2017/12/23,01:29:25,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.07,0.05,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,29,5
2017/12/23,01:29:55,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.055,0.019999999999999997,1,29,5
2017/12/23,01:30:26,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.04,0.05,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.052500000000000005,0.019999999999999997,1,30,5
2017/12/23,01:30:57,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0575,0.030000000000000006,1,30,5
2017/12/23,01:31:27,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0575,0.020000000000000004,1,31,5
2017/12/23,01:31:58,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.07,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.060000000000000005,0.020000000000000004,1,31,5
2017/12/23,01:32:29,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.05,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.05500000000000001,0.030000000000000006,1,32,5
2017/12/23,01:32:59,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.057499999999999996,0.009999999999999995,1,32,5
2017/12/23,01:33:30,25.31,25.31,24.88,25.81,0,0,0,0,0.06,0.05,0.07,0.08,370,0.0,0,0,0,25.3275,0.9299999999999997,0.0,0,0.065,0.03,1,33,5
2017/12/23,01:34:00,25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.31,1.0,0.0,0,0.0575,0.030000000000000006,1,34,5
2017/12/23,01:34:31,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,1,34,5
2017/12/23,01:35:02,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.07,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.065,0.020000000000000004,1,35,5
2017/12/23,01:35:32,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.04,0.06,0.07,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0625,0.04,1,35,5
2017/12/23,01:36:03,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0575,0.030000000000000006,1,36,5
2017/12/23,01:36:34,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.05,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.057499999999999996,0.020000000000000004,1,36,5
2017/12/23,01:37:04,25.31,25.31,24.81,25.75,0,0,0,0,0.08,0.05,0.06,0.07,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.065,0.03,1,37,5
2017/12/23,01:37:35,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0575,0.030000000000000006,1,37,5
2017/12/23,01:38:06,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.07,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.060000000000000005,0.030000000000000006,1,38,5
2017/12/23,01:38:36,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.057499999999999996,0.009999999999999995,1,38,5
2017/12/23,01:39:07,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,39,5
2017/12/23,01:39:37,25.31,25.31,24.81,25.81,0,0,0,0,0.06,0.04,0.06,0.06,370,0.0,0,0,0,25.31,1.0,0.0,0,0.055,0.019999999999999997,1,39,5
2017/12/23,01:40:08,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0575,0.030000000000000006,1,40,5
2017/12/23,01:40:39,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,1,40,5
2017/12/23,01:41:09,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,41,5
2017/12/23,01:41:40,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,41,5
2017/12/23,01:42:11,25.31,25.31,24.88,25.75,0,0,0,0,0.12,0.11,0.11,0.07,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.1025,0.04999999999999999,1,42,5
2017/12/23,01:42:41,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,42,5
2017/12/23,01:43:12,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.07,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.060000000000000005,0.030000000000000006,1,43,5
2017/12/23,01:43:43,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,370,0.0,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.020000000000000004,1,43,5
2017/12/23,01:44:13,25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.31,1.0,0.0,0,0.06,0.020000000000000004,1,44,5
2017/12/23,01:44:44,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,44,5
2017/12/23,01:45:14,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,45,5
2017/12/23,01:45:45,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.04,0.07,0.07,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0625,0.030000000000000006,1,45,5
2017/12/23,01:46:16,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.06,370,0.0,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.020000000000000004,1,46,5
2017/12/23,01:46:46,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,46,5
2017/12/23,01:47:17,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,47,5
2017/12/23,01:47:48,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.07,0.06,370,0.0,0,0,0,25.3125,0.870000000000001,0.0,0,0.0625,0.020000000000000004,1,47,5
2017/12/23,01:48:18,25.38,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.05,370,0.0,0,0,0,25.314999999999998,0.8100000000000023,0.0,0,0.057499999999999996,0.020000000000000004,1,48,5
2017/12/23,01:48:49,25.31,25.31,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.057499999999999996,0.009999999999999995,1,48,5
2017/12/23,01:49:20,25.38,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.07,0.06,370,0.0,0,0,0,25.33,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,49,5
2017/12/23,01:49:50,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,49,5
2017/12/23,01:50:21,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.0575,0.030000000000000006,1,50,5
2017/12/23,01:50:51,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0575,0.030000000000000006,1,50,5
2017/12/23,01:51:22,25.38,25.31,24.81,25.75,0,0,0,0,0.08,0.04,0.06,0.06,370,0.0,0,0,0,25.3125,0.9400000000000013,0.0,0,0.06,0.04,1,51,5
2017/12/23,01:51:53,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.06,0.06,370,0.0,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0575,0.030000000000000006,1,51,5
2017/12/23,01:52:23,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,1,52,5
2017/12/23,01:52:54,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,52,5
2017/12/23,01:53:25,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.07,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.060000000000000005,0.030000000000000006,1,53,5
2017/12/23,01:53:55,25.31,25.31,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.05,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.05499999999999999,0.009999999999999995,1,53,5
2017/12/23,01:54:26,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0,25.2975,0.8100000000000023,0.0,0,0.06,0.020000000000000004,1,54,5
2017/12/23,01:54:57,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.04,0.05,0.06,365,-0.0461538461538,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.052500000000000005,0.019999999999999997,1,54,5
2017/12/23,01:55:27,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.06,370,-0.0423076923077,0,0,0,25.2975,0.8100000000000023,0.0,0,0.0575,0.030000000000000006,1,55,5
2017/12/23,01:55:58,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.0846153846154,0,0,0,25.2975,0.8100000000000023,0.0,0,0.0575,0.030000000000000006,1,55,5
2017/12/23,01:56:28,25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.123076923077,0,0,0,25.31,1.0,0.0,0,0.06,0.020000000000000004,1,56,5
2017/12/23,01:56:59,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.111538461538,0,0,0,25.3125,0.870000000000001,0.0,0,0.06,0.020000000000000004,1,56,5
2017/12/23,01:57:30,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.146153846154,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,1,57,5
2017/12/23,01:58:00,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.176923076923,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.057499999999999996,0.020000000000000004,1,58,5
2017/12/23,01:58:31,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.07,365,-0.203846153846,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,1,58,5
2017/12/23,01:59:02,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.07,0.05,370,-0.180769230769,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.05750000000000001,0.030000000000000006,1,59,5
2017/12/23,01:59:32,25.31,25.31,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.07,370,-0.157692307692,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,1,59,5
2017/12/23,02:00:03,25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.180769230769,0,0,0,25.2975,0.8100000000000023,0.0,0,0.0625,0.020000000000000004,2,0,5
2017/12/23,02:00:34,25.38,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.2,0,0,0,25.2975,0.8800000000000026,0.0,0,0.0575,0.030000000000000006,2,0,5
2017/12/23,02:01:04,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.04,0.07,0.07,365,-0.215384615385,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0625,0.030000000000000006,2,1,5
2017/12/23,02:01:35,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.07,365,-0.226923076923,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.020000000000000004,2,1,5
2017/12/23,02:02:36,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,-0.234615384615,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0575,0.030000000000000006,2,2,5
2017/12/23,02:03:07,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.07,0.06,365,-0.238461538462,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.060000000000000005,0.030000000000000006,2,3,5
2017/12/23,02:03:37,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.07,365,-0.238461538462,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.065,0.020000000000000004,2,3,5
2017/12/23,02:04:08,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.05,370,-0.188461538462,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,4,5
2017/12/23,02:04:39,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.04,0.07,0.07,370,-0.138461538462,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.030000000000000006,2,4,5
2017/12/23,02:05:09,25.31,25.25,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.07,365,-0.134615384615,0,0,0,25.265,0.8800000000000026,0.0,0,0.065,0.03,2,5,5
2017/12/23,02:05:40,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.0807692307692,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,2,5,5
2017/12/23,02:06:10,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0730769230769,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,6,5
2017/12/23,02:06:41,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.06,365,-0.0615384615385,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.010000000000000009,2,6,5
2017/12/23,02:07:12,25.31,25.31,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,1.23168185923e-17,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.057499999999999996,0.009999999999999995,2,7,5
2017/12/23,02:07:42,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0615384615385,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,7,5
2017/12/23,02:08:13,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0269230769231,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,8,5
2017/12/23,02:08:44,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.07,0.07,370,0.0884615384615,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.065,0.020000000000000004,2,8,5
2017/12/23,02:09:14,25.31,25.31,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0538461538462,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.057499999999999996,0.009999999999999995,2,9,5
2017/12/23,02:09:45,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.06,0.07,0.06,365,0.0192307692308,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.065,0.010000000000000009,2,9,5
2017/12/23,02:10:16,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.06,365,0.0346153846154,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.020000000000000004,2,10,5
2017/12/23,02:10:46,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,0.00384615384615,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.057499999999999996,0.009999999999999995,2,10,5
2017/12/23,02:11:17,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0269230769231,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,11,5
2017/12/23,02:11:47,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0576923076923,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,11,5
2017/12/23,02:12:18,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0384615384615,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,12,5
2017/12/23,02:12:49,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.05,0.06,365,-0.0153846153846,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.0575,0.020000000000000004,2,12,5
2017/12/23,02:13:19,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.0384615384615,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.020000000000000004,2,13,5
2017/12/23,02:13:50,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.05,0.06,365,-0.0615384615385,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.03,2,13,5
2017/12/23,02:14:21,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.05,370,-0.0384615384615,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.03,2,14,5
2017/12/23,02:14:51,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.0192307692308,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,14,5
2017/12/23,02:15:22,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.05,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,15,5
2017/12/23,02:15:53,25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.06,0.06,365,-0.0807692307692,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.0625,0.03,2,15,5
2017/12/23,02:16:23,25.31,25.31,24.81,25.81,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.111538461538,0,0,0,25.31,1.0,0.0,0,0.057499999999999996,0.020000000000000004,2,16,5
2017/12/23,02:16:54,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.0923076923077,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.057499999999999996,0.020000000000000004,2,16,5
2017/12/23,02:17:55,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0692307692308,0,0,0,25.294999999999998,0.9400000000000013,0.0,0,0.06,0.020000000000000004,2,17,5
2017/12/23,02:18:26,25.31,25.25,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0923076923077,0,0,0,25.265,0.8800000000000026,0.0,0,0.057499999999999996,0.009999999999999995,2,18,5
2017/12/23,02:18:56,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.06,365,-0.0653846153846,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.065,0.010000000000000009,2,18,5
2017/12/23,02:19:27,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0846153846154,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.06,0.020000000000000004,2,19,5
2017/12/23,02:19:58,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.103846153846,0,0,0,25.264999999999997,0.8200000000000003,0.0,0,0.06,0.020000000000000004,2,19,5
2017/12/23,02:20:28,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.05,365,-0.0730769230769,0,0,0,25.279999999999998,0.8800000000000026,0.0,0,0.057499999999999996,0.020000000000000004,2,20,5
